169, 2018-11-14T17:33:30.000Z ,0,536,0,0,533381,87749353,0
170, 2018-11-14T17:33:39.000Z ,0,536,0,0,533381,88282734,0
171, 2018-11-14T17:33:44.000Z ,0,536,0,0,533641,88816375,0
172, 2018-11-14T17:33:45.000Z ,0,536,0,0,533901,89350276,0
173, 2018-11-14T17:33:46.000Z ,0,536,0,0,534161,89884437,0
174, 2018-11-14T17:33:47.000Z ,0,536,0,0,534421,90418858,0
175, 2018-11-14T17:33:48.000Z ,0,536,0,0,534681,90953539,0
176, 2018-11-14T17:33:51.000Z ,0,536,0,0,534942,91488481,0
177, 2018-11-14T17:33:56.000Z ,0,536,0,0,535203,92023684,0
178, 2018-11-14T17:34:12.000Z ,0,536,0,0,535203,92558887,0
